,latitude,housing_median_age,total_rooms,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
5089,34.63,25.0,2445.0,4.9286,0.0,0.0,0.0,0.0,1.0
5090,37.63,31.0,3109.0,5.155,0.0,0.0,0.0,0.0,1.0
5091,37.77,52.0,759.0,2.0548,0.0,0.0,0.0,1.0,0.0
5092,32.81,18.0,2367.0,4.8125,1.0,0.0,0.0,0.0,0.0
5093,38.11,23.0,8642.0,5.3962,1.0,0.0,0.0,0.0,0.0
5094,37.14,12.0,4077.0,5.2951,1.0,0.0,0.0,0.0,0.0
5095,36.97,45.0,1302.0,5.1806,0.0,0.0,0.0,0.0,1.0
5096,33.9,36.0,15.0,0.4999,1.0,0.0,0.0,0.0,0.0
5097,34.18,25.0,1938.0,3.9632,1.0,0.0,0.0,0.0,0.0
5098,34.19,5.0,384.0,1.5625,0.0,0.0,0.0,0.0,1.0
5099,36.22,5.0,2319.0,3.6343,0.0,1.0,0.0,0.0,0.0
5100,37.97,47.0,2348.0,1.65,0.0,1.0,0.0,0.0,0.0
5101,33.91,34.0,1766.0,3.0703,1.0,0.0,0.0,0.0,0.0
5102,34.03,45.0,1860.0,2.6573,1.0,0.0,0.0,0.0,0.0
5103,34.11,32.0,1978.0,2.5114,0.0,1.0,0.0,0.0,0.0
5104,34.15,42.0,1811.0,2.9667,0.0,1.0,0.0,0.0,0.0
5105,34.25,18.0,3447.0,3.2284,1.0,0.0,0.0,0.0,0.0
5106,34.23,15.0,5738.0,2.3584,1.0,0.0,0.0,0.0,0.0
5107,32.66,38.0,833.0,1.8333,0.0,0.0,0.0,0.0,1.0
5108,33.05,34.0,1797.0,3.2308,0.0,0.0,0.0,0.0,1.0
5109,33.77,36.0,4366.0,3.5292,0.0,0.0,0.0,0.0,1.0
5110,39.72,15.0,3763.0,2.2019,0.0,1.0,0.0,0.0,0.0
5111,38.02,44.0,1625.0,2.0523,0.0,0.0,0.0,1.0,0.0
5112,40.52,13.0,3013.0,4.5357,0.0,1.0,0.0,0.0,0.0
5113,35.41,25.0,1577.0,3.0625,0.0,1.0,0.0,0.0,0.0
5114,33.95,35.0,1405.0,1.0375,1.0,0.0,0.0,0.0,0.0
5115,37.79,22.0,12842.0,5.9849,0.0,0.0,0.0,1.0,0.0
5116,34.16,38.0,1495.0,3.4698,1.0,0.0,0.0,0.0,0.0
5117,37.72,52.0,2951.0,6.7228,0.0,0.0,0.0,0.0,1.0
5118,37.83,52.0,2990.0,7.8772,0.0,0.0,0.0,1.0,0.0
5119,33.86,37.0,2259.0,5.1805,1.0,0.0,0.0,0.0,0.0
5120,34.1,33.0,1903.0,4.0469,1.0,0.0,0.0,0.0,0.0
5121,32.91,5.0,1619.0,6.0891,1.0,0.0,0.0,0.0,0.0
5122,36.74,51.0,1454.0,3.3125,0.0,1.0,0.0,0.0,0.0
5123,36.61,15.0,2190.0,1.875,1.0,0.0,0.0,0.0,0.0
5124,33.89,24.0,2168.0,4.6172,1.0,0.0,0.0,0.0,0.0
5125,34.07,45.0,3312.0,3.5719,1.0,0.0,0.0,0.0,0.0
5126,34.11,52.0,2036.0,5.4122,1.0,0.0,0.0,0.0,0.0
5127,36.43,29.0,1799.0,1.7813,0.0,1.0,0.0,0.0,0.0
5128,33.9,15.0,1705.0,3.5333,1.0,0.0,0.0,0.0,0.0
5129,34.14,18.0,1920.0,5.159,0.0,1.0,0.0,0.0,0.0
5130,33.81,25.0,3497.0,5.4216,1.0,0.0,0.0,0.0,0.0
5131,37.92,42.0,1741.0,5.5379,0.0,0.0,0.0,1.0,0.0
5132,38.53,38.0,1451.0,2.3487,0.0,1.0,0.0,0.0,0.0
5133,37.13,19.0,3269.0,5.6205,1.0,0.0,0.0,0.0,0.0
5134,37.44,9.0,957.0,8.6675,1.0,0.0,0.0,0.0,0.0
5135,37.3,12.0,1961.0,6.7159,1.0,0.0,0.0,0.0,0.0
5136,37.31,15.0,1807.0,4.5045,1.0,0.0,0.0,0.0,0.0
5137,37.75,35.0,667.0,3.8047,0.0,0.0,0.0,1.0,0.0
5138,37.71,12.0,5608.0,3.9864,0.0,1.0,0.0,0.0,0.0
5139,37.23,17.0,2319.0,6.4664,1.0,0.0,0.0,0.0,0.0
5140,34.76,19.0,3430.0,4.7875,0.0,1.0,0.0,0.0,0.0
5141,34.05,47.0,1273.0,2.4375,1.0,0.0,0.0,0.0,0.0
5142,40.31,16.0,1821.0,3.4643,0.0,1.0,0.0,0.0,0.0
5143,37.88,52.0,176.0,3.8068,0.0,0.0,0.0,1.0,0.0
5144,37.07,16.0,3736.0,2.5598,0.0,1.0,0.0,0.0,0.0
5145,37.89,42.0,1342.0,4.5268,0.0,0.0,0.0,1.0,0.0
5146,32.96,15.0,2267.0,6.712,1.0,0.0,0.0,0.0,0.0
5147,35.38,18.0,1521.0,4.4196,0.0,1.0,0.0,0.0,0.0
5148,34.04,19.0,3330.0,3.0173,1.0,0.0,0.0,0.0,0.0
5149,37.13,37.0,1150.0,5.7415,1.0,0.0,0.0,0.0,0.0
5150,33.92,14.0,1562.0,2.3935,1.0,0.0,0.0,0.0,0.0
5151,38.54,24.0,2409.0,4.5167,1.0,0.0,0.0,0.0,0.0
5152,37.35,22.0,3219.0,4.1473,1.0,0.0,0.0,0.0,0.0
5153,34.02,16.0,3042.0,4.8906,0.0,1.0,0.0,0.0,0.0
5154,34.14,23.0,9657.0,10.4399,1.0,0.0,0.0,0.0,0.0
5155,37.73,7.0,8363.0,5.3321,0.0,1.0,0.0,0.0,0.0
5156,32.73,16.0,952.0,5.0864,1.0,0.0,0.0,0.0,0.0
5157,39.09,31.0,1728.0,1.4958,0.0,1.0,0.0,0.0,0.0
5158,33.53,17.0,5041.0,6.0868,1.0,0.0,0.0,0.0,0.0
5159,33.73,10.0,2381.0,2.6322,0.0,1.0,0.0,0.0,0.0
5160,38.26,17.0,2864.0,4.6833,1.0,0.0,0.0,0.0,0.0
5161,38.01,50.0,1738.0,3.609,0.0,0.0,0.0,1.0,0.0
5162,37.92,38.0,1250.0,3.724,0.0,0.0,0.0,1.0,0.0
5163,36.01,14.0,3263.0,2.8603,0.0,1.0,0.0,0.0,0.0
5164,37.82,18.0,9117.0,8.003,1.0,0.0,0.0,0.0,0.0
5165,32.96,18.0,3593.0,4.8295,1.0,0.0,0.0,0.0,0.0
5166,33.74,7.0,17579.0,4.084,0.0,1.0,0.0,0.0,0.0
5167,37.92,22.0,1119.0,3.3594,0.0,0.0,0.0,1.0,0.0
5168,36.35,38.0,3148.0,2.8788,0.0,1.0,0.0,0.0,0.0
5169,37.39,39.0,2210.0,4.5833,0.0,0.0,0.0,1.0,0.0
5170,32.75,34.0,2131.0,2.113,0.0,0.0,0.0,0.0,1.0
5171,37.76,52.0,2959.0,4.2222,0.0,0.0,0.0,1.0,0.0
5172,33.11,32.0,1713.0,3.1429,1.0,0.0,0.0,0.0,0.0
5173,33.94,30.0,2572.0,3.4861,1.0,0.0,0.0,0.0,0.0
5174,34.12,34.0,2941.0,4.5667,0.0,1.0,0.0,0.0,0.0
5175,36.71,18.0,6601.0,3.512,1.0,0.0,0.0,0.0,0.0
5176,34.01,43.0,782.0,3.1538,1.0,0.0,0.0,0.0,0.0
5177,33.78,26.0,2343.0,6.0,1.0,0.0,0.0,0.0,0.0
5178,39.04,23.0,1618.0,1.9833,0.0,1.0,0.0,0.0,0.0
5179,34.23,37.0,1737.0,3.9615,1.0,0.0,0.0,0.0,0.0
5180,33.9,35.0,2604.0,4.4896,1.0,0.0,0.0,0.0,0.0
5181,37.58,52.0,1900.0,4.5486,0.0,0.0,0.0,0.0,1.0
5182,34.03,39.0,1733.0,3.2308,1.0,0.0,0.0,0.0,0.0
5183,38.71,8.0,4053.0,2.8973,0.0,1.0,0.0,0.0,0.0
5184,37.68,15.0,3051.0,3.5295,0.0,0.0,0.0,1.0,0.0
5185,37.73,23.0,2564.0,6.2048,1.0,0.0,0.0,0.0,0.0
5186,37.79,52.0,1185.0,1.4552,0.0,0.0,0.0,1.0,0.0
5187,36.6,30.0,2748.0,4.3472,1.0,0.0,0.0,0.0,0.0
5188,33.84,26.0,6960.0,4.7953,1.0,0.0,0.0,0.0,0.0
5189,37.39,37.0,4137.0,6.1008,1.0,0.0,0.0,0.0,0.0
5190,34.06,33.0,1353.0,4.5417,1.0,0.0,0.0,0.0,0.0
5191,36.93,22.0,7281.0,5.3276,0.0,0.0,0.0,0.0,1.0
5192,37.27,16.0,3298.0,6.7064,1.0,0.0,0.0,0.0,0.0
5193,39.22,14.0,983.0,2.2917,0.0,1.0,0.0,0.0,0.0
5194,33.93,36.0,1102.0,1.5256,1.0,0.0,0.0,0.0,0.0
5195,34.11,46.0,1156.0,4.2019,1.0,0.0,0.0,0.0,0.0
5196,37.77,39.0,2689.0,2.2562,0.0,0.0,0.0,1.0,0.0
5197,33.84,25.0,1021.0,3.125,1.0,0.0,0.0,0.0,0.0
5198,37.31,22.0,2199.0,5.1149,1.0,0.0,0.0,0.0,0.0
5199,33.94,35.0,1566.0,3.5227,0.0,1.0,0.0,0.0,0.0
5200,33.97,41.0,1833.0,5.726,1.0,0.0,0.0,0.0,0.0
5201,40.16,19.0,2283.0,1.2227,1.0,0.0,0.0,0.0,0.0
5202,37.89,21.0,3282.0,5.2079,0.0,0.0,0.0,1.0,0.0
5203,33.72,21.0,3107.0,5.9582,1.0,0.0,0.0,0.0,0.0
5204,34.08,39.0,986.0,2.2907,1.0,0.0,0.0,0.0,0.0
5205,33.98,40.0,1298.0,3.2344,1.0,0.0,0.0,0.0,0.0
5206,33.8,22.0,2964.0,2.4833,1.0,0.0,0.0,0.0,0.0
5207,32.65,12.0,4131.0,3.4701,0.0,0.0,0.0,0.0,1.0
5208,37.7,25.0,1005.0,4.4,0.0,1.0,0.0,0.0,0.0
5209,34.03,32.0,1819.0,3.975,1.0,0.0,0.0,0.0,0.0
5210,34.27,34.0,3787.0,4.055,1.0,0.0,0.0,0.0,0.0
5211,33.92,25.0,2886.0,2.3851,0.0,1.0,0.0,0.0,0.0
5212,33.2,32.0,1251.0,3.9875,0.0,0.0,0.0,0.0,1.0
5213,32.71,30.0,3187.0,3.5388,0.0,0.0,0.0,0.0,1.0
5214,37.57,13.0,1713.0,2.662,0.0,1.0,0.0,0.0,0.0
5215,34.03,49.0,299.0,1.2096,1.0,0.0,0.0,0.0,0.0
5216,38.33,26.0,1584.0,3.375,1.0,0.0,0.0,0.0,0.0
5217,38.66,35.0,1814.0,2.7179,0.0,1.0,0.0,0.0,0.0
5218,34.05,41.0,1268.0,2.625,1.0,0.0,0.0,0.0,0.0
5219,34.28,36.0,2602.0,2.7155,1.0,0.0,0.0,0.0,0.0
5220,33.56,36.0,2057.0,7.866,1.0,0.0,0.0,0.0,0.0
5221,38.73,17.0,2616.0,2.8807,0.0,1.0,0.0,0.0,0.0
5222,37.63,37.0,1252.0,4.2262,0.0,0.0,0.0,0.0,1.0
5223,37.7,32.0,3400.0,3.0,0.0,0.0,0.0,1.0,0.0
5224,33.47,19.0,2595.0,3.668,1.0,0.0,0.0,0.0,0.0
5225,34.58,34.0,3416.0,4.0147,0.0,1.0,0.0,0.0,0.0
5226,37.7,36.0,1468.0,3.4583,0.0,0.0,0.0,1.0,0.0
5227,34.16,41.0,3320.0,3.5694,0.0,1.0,0.0,0.0,0.0
5228,36.81,18.0,1575.0,5.2203,1.0,0.0,0.0,0.0,0.0
5229,34.06,52.0,1841.0,15.0001,1.0,0.0,0.0,0.0,0.0
5230,33.85,34.0,2415.0,6.1599,1.0,0.0,0.0,0.0,0.0
5231,37.73,52.0,1142.0,5.0602,0.0,0.0,0.0,1.0,0.0
5232,37.47,38.0,645.0,5.4688,0.0,0.0,0.0,0.0,1.0
5233,36.81,9.0,1122.0,2.0536,0.0,1.0,0.0,0.0,0.0
5234,33.78,21.0,2188.0,1.9923,0.0,0.0,0.0,0.0,1.0
5235,33.94,41.0,928.0,3.4323,1.0,0.0,0.0,0.0,0.0
5236,33.83,52.0,1514.0,3.6042,1.0,0.0,0.0,0.0,0.0
5237,32.76,33.0,3071.0,6.1768,1.0,0.0,0.0,0.0,0.0
5238,38.66,8.0,3322.0,2.7011,0.0,1.0,0.0,0.0,0.0
5239,34.07,19.0,4845.0,1.583,1.0,0.0,0.0,0.0,0.0
5240,34.02,33.0,832.0,3.0972,1.0,0.0,0.0,0.0,0.0
5241,38.95,18.0,1931.0,2.7463,0.0,1.0,0.0,0.0,0.0
5242,34.2,44.0,2890.0,6.987,1.0,0.0,0.0,0.0,0.0
5243,34.23,26.0,6339.0,3.7708,0.0,1.0,0.0,0.0,0.0
5244,38.49,31.0,4297.0,3.3878,0.0,1.0,0.0,0.0,0.0
5245,33.84,35.0,1131.0,4.0219,1.0,0.0,0.0,0.0,0.0
5246,33.94,29.0,266.0,1.625,0.0,1.0,0.0,0.0,0.0
5247,37.76,52.0,1049.0,4.1458,0.0,0.0,0.0,1.0,0.0
5248,36.49,14.0,1508.0,2.4786,0.0,1.0,0.0,0.0,0.0
5249,34.54,30.0,2992.0,3.9375,0.0,0.0,0.0,0.0,1.0
5250,34.15,9.0,1143.0,6.8474,0.0,0.0,0.0,0.0,1.0
5251,37.77,32.0,404.0,4.2083,0.0,1.0,0.0,0.0,0.0
5252,37.32,11.0,1711.0,3.73,1.0,0.0,0.0,0.0,0.0
5253,33.88,32.0,1683.0,5.3649,1.0,0.0,0.0,0.0,0.0
5254,39.15,15.0,6828.0,2.4726,0.0,1.0,0.0,0.0,0.0
5255,36.61,17.0,1531.0,3.9073,0.0,1.0,0.0,0.0,0.0
5256,37.82,52.0,1387.0,1.2171,0.0,0.0,0.0,1.0,0.0
5257,36.48,38.0,402.0,3.1719,0.0,1.0,0.0,0.0,0.0
5258,33.21,34.0,544.0,4.125,1.0,0.0,0.0,0.0,0.0
5259,36.64,34.0,1422.0,2.975,0.0,1.0,0.0,0.0,0.0
5260,34.02,19.0,7297.0,3.116,1.0,0.0,0.0,0.0,0.0
5261,36.94,29.0,2377.0,2.8214,1.0,0.0,0.0,0.0,0.0
5262,38.91,33.0,1561.0,1.875,0.0,1.0,0.0,0.0,0.0
5263,34.15,15.0,4420.0,4.6375,1.0,0.0,0.0,0.0,0.0
5264,34.17,30.0,1937.0,3.8906,0.0,1.0,0.0,0.0,0.0
5265,37.3,16.0,2692.0,2.6763,1.0,0.0,0.0,0.0,0.0
5266,34.11,50.0,2141.0,2.7679,1.0,0.0,0.0,0.0,0.0
5267,34.06,25.0,1712.0,2.2258,0.0,1.0,0.0,0.0,0.0
5268,33.84,44.0,2731.0,4.1771,0.0,0.0,0.0,0.0,1.0
5269,40.16,27.0,1848.0,2.8472,0.0,1.0,0.0,0.0,0.0
5270,34.43,28.0,3318.0,9.7821,0.0,0.0,0.0,0.0,1.0
5271,40.19,35.0,2467.0,2.0425,0.0,1.0,0.0,0.0,0.0
5272,38.53,6.0,4598.0,3.4186,0.0,1.0,0.0,0.0,0.0
5273,37.39,33.0,2154.0,5.7962,1.0,0.0,0.0,0.0,0.0
5274,34.04,39.0,563.0,2.75,1.0,0.0,0.0,0.0,0.0
5275,37.68,5.0,2087.0,5.4858,0.0,0.0,0.0,1.0,0.0
5276,37.82,49.0,135.0,6.1183,0.0,0.0,0.0,1.0,0.0
5277,38.13,5.0,7854.0,4.9504,0.0,0.0,0.0,1.0,0.0
5278,33.75,16.0,4367.0,4.0214,1.0,0.0,0.0,0.0,0.0
5279,39.8,47.0,2149.0,1.7829,0.0,1.0,0.0,0.0,0.0
5280,38.33,15.0,3193.0,5.3017,0.0,0.0,0.0,1.0,0.0
5281,33.78,35.0,1239.0,2.0956,0.0,0.0,0.0,0.0,1.0
5282,34.05,25.0,5478.0,3.4118,1.0,0.0,0.0,0.0,0.0
5283,37.29,13.0,1722.0,2.625,0.0,1.0,0.0,0.0,0.0
5284,40.62,43.0,2131.0,2.5804,0.0,0.0,0.0,0.0,1.0
5285,33.85,13.0,5415.0,7.3681,1.0,0.0,0.0,0.0,0.0
5286,32.8,11.0,3874.0,6.1481,1.0,0.0,0.0,0.0,0.0
5287,34.21,46.0,2062.0,3.087,0.0,0.0,0.0,0.0,1.0
5288,38.58,52.0,2035.0,2.6976,0.0,1.0,0.0,0.0,0.0
5289,37.73,38.0,3195.0,3.1359,0.0,0.0,0.0,0.0,1.0
5290,37.67,22.0,3882.0,4.2733,0.0,0.0,0.0,1.0,0.0
5291,35.42,42.0,1705.0,1.6286,0.0,1.0,0.0,0.0,0.0
5292,33.87,38.0,2664.0,3.7527,1.0,0.0,0.0,0.0,0.0
5293,32.78,26.0,8902.0,4.7943,1.0,0.0,0.0,0.0,0.0
5294,32.71,11.0,2397.0,3.8687,0.0,0.0,0.0,0.0,1.0
5295,34.22,35.0,1843.0,4.4271,1.0,0.0,0.0,0.0,0.0
5296,34.08,45.0,2174.0,2.5428,1.0,0.0,0.0,0.0,0.0
5297,36.75,24.0,1143.0,2.8194,0.0,1.0,0.0,0.0,0.0
5298,34.24,32.0,2542.0,4.45,1.0,0.0,0.0,0.0,0.0
5299,38.5,27.0,2527.0,4.088,0.0,1.0,0.0,0.0,0.0
5300,36.76,46.0,2194.0,1.4028,0.0,1.0,0.0,0.0,0.0
5301,37.26,19.0,2174.0,4.6827,1.0,0.0,0.0,0.0,0.0
5302,33.91,7.0,10223.0,5.4872,0.0,1.0,0.0,0.0,0.0
5303,34.2,17.0,2934.0,2.936,1.0,0.0,0.0,0.0,0.0
5304,37.54,29.0,1468.0,3.4643,0.0,1.0,0.0,0.0,0.0
5305,33.79,36.0,948.0,1.55,0.0,0.0,0.0,0.0,1.0
5306,38.0,23.0,3706.0,1.7774,0.0,1.0,0.0,0.0,0.0
5307,32.73,27.0,3160.0,3.8864,0.0,0.0,0.0,0.0,1.0
5308,34.06,44.0,477.0,2.0156,0.0,1.0,0.0,0.0,0.0
5309,34.01,43.0,1408.0,4.5795,1.0,0.0,0.0,0.0,0.0
5310,34.04,52.0,2233.0,8.3839,1.0,0.0,0.0,0.0,0.0
5311,37.73,42.0,909.0,2.9063,0.0,0.0,0.0,1.0,0.0
5312,34.04,24.0,1587.0,6.0715,0.0,1.0,0.0,0.0,0.0
5313,38.11,15.0,2039.0,3.8672,0.0,1.0,0.0,0.0,0.0
5314,37.93,39.0,2002.0,1.7257,0.0,0.0,0.0,1.0,0.0
5315,33.97,25.0,2945.0,2.5686,1.0,0.0,0.0,0.0,0.0
5316,33.63,32.0,1901.0,2.7264,1.0,0.0,0.0,0.0,0.0
5317,40.07,21.0,1548.0,1.9773,0.0,1.0,0.0,0.0,0.0
5318,34.19,42.0,1308.0,2.7379,1.0,0.0,0.0,0.0,0.0
5319,39.5,25.0,1231.0,2.4861,0.0,1.0,0.0,0.0,0.0
5320,38.6,20.0,1036.0,5.3698,0.0,1.0,0.0,0.0,0.0
5321,32.82,22.0,3738.0,3.7963,0.0,0.0,0.0,0.0,1.0
5322,33.89,25.0,1142.0,7.1472,1.0,0.0,0.0,0.0,0.0
5323,33.89,33.0,2046.0,4.2292,1.0,0.0,0.0,0.0,0.0
5324,33.94,29.0,3181.0,3.25,0.0,1.0,0.0,0.0,0.0
5325,33.82,21.0,10227.0,2.5212,0.0,1.0,0.0,0.0,0.0
5326,33.6,40.0,1639.0,5.6336,1.0,0.0,0.0,0.0,0.0
5327,32.8,25.0,2504.0,5.7416,1.0,0.0,0.0,0.0,0.0
5328,33.87,27.0,890.0,3.141,1.0,0.0,0.0,0.0,0.0
5329,39.26,26.0,1930.0,2.6023,0.0,1.0,0.0,0.0,0.0
5330,36.72,43.0,1286.0,0.9513,0.0,1.0,0.0,0.0,0.0
5331,33.79,40.0,1251.0,2.4688,1.0,0.0,0.0,0.0,0.0
5332,33.89,36.0,769.0,4.7159,1.0,0.0,0.0,0.0,0.0
5333,37.65,27.0,8103.0,4.6452,0.0,0.0,0.0,0.0,1.0
5334,36.8,33.0,1670.0,2.9471,0.0,1.0,0.0,0.0,0.0
5335,34.68,17.0,2994.0,2.5902,0.0,1.0,0.0,0.0,0.0
5336,33.19,33.0,1234.0,1.0,0.0,1.0,0.0,0.0,0.0
5337,32.8,28.0,3379.0,3.0293,0.0,0.0,0.0,0.0,1.0
5338,37.44,21.0,4599.0,2.9817,0.0,0.0,0.0,1.0,0.0
5339,37.34,13.0,2057.0,5.0081,1.0,0.0,0.0,0.0,0.0
5340,34.15,9.0,655.0,7.8528,0.0,0.0,0.0,0.0,1.0
5341,34.14,14.0,15809.0,5.5198,0.0,1.0,0.0,0.0,0.0
5342,37.91,48.0,2924.0,5.6302,0.0,0.0,0.0,1.0,0.0
5343,34.02,48.0,1465.0,1.3134,1.0,0.0,0.0,0.0,0.0
5344,38.1,26.0,5188.0,5.0029,0.0,0.0,0.0,1.0,0.0
5345,35.39,38.0,2121.0,2.774,0.0,1.0,0.0,0.0,0.0
5346,36.97,20.0,2129.0,1.8973,0.0,1.0,0.0,0.0,0.0
5347,33.94,42.0,1115.0,3.0903,1.0,0.0,0.0,0.0,0.0
5348,32.77,35.0,1399.0,3.767,0.0,0.0,0.0,0.0,1.0
5349,32.79,31.0,2019.0,3.1964,0.0,0.0,0.0,0.0,1.0
5350,37.57,26.0,3396.0,2.0521,0.0,1.0,0.0,0.0,0.0
5351,37.94,47.0,1275.0,2.8967,0.0,0.0,0.0,1.0,0.0
5352,34.1,43.0,2732.0,1.3157,1.0,0.0,0.0,0.0,0.0
5353,33.48,10.0,3484.0,5.4188,1.0,0.0,0.0,0.0,0.0
5354,32.79,24.0,4055.0,4.5224,1.0,0.0,0.0,0.0,0.0
5355,37.33,34.0,197.0,4.05,1.0,0.0,0.0,0.0,0.0
5356,34.18,27.0,2582.0,3.0877,1.0,0.0,0.0,0.0,0.0
5357,34.1,40.0,96.0,3.2708,0.0,1.0,0.0,0.0,0.0
5358,37.55,50.0,2501.0,4.6406,0.0,0.0,0.0,0.0,1.0
5359,34.02,34.0,1474.0,1.8715,1.0,0.0,0.0,0.0,0.0
5360,34.06,47.0,3038.0,1.6725,1.0,0.0,0.0,0.0,0.0
5361,34.12,34.0,912.0,4.0417,1.0,0.0,0.0,0.0,0.0
5362,33.18,16.0,3002.0,2.1205,0.0,0.0,0.0,0.0,1.0
5363,35.35,28.0,1913.0,1.9962,0.0,1.0,0.0,0.0,0.0
5364,33.82,43.0,1544.0,4.1375,1.0,0.0,0.0,0.0,0.0
5365,33.93,42.0,1898.0,2.5179,1.0,0.0,0.0,0.0,0.0
5366,37.75,52.0,1974.0,2.7173,0.0,0.0,0.0,1.0,0.0
5367,38.68,26.0,1113.0,3.0486,0.0,1.0,0.0,0.0,0.0
5368,38.44,32.0,3771.0,3.2415,1.0,0.0,0.0,0.0,0.0
5369,37.39,36.0,1035.0,5.5385,0.0,0.0,0.0,1.0,0.0
5370,37.6,18.0,1726.0,5.3226,0.0,0.0,0.0,1.0,0.0
5371,33.88,44.0,1308.0,4.7361,1.0,0.0,0.0,0.0,0.0
5372,37.33,10.0,3283.0,6.6633,1.0,0.0,0.0,0.0,0.0
5373,37.34,34.0,1461.0,3.4375,1.0,0.0,0.0,0.0,0.0
5374,33.99,52.0,1158.0,3.5234,1.0,0.0,0.0,0.0,0.0
5375,37.71,7.0,8297.0,4.3696,0.0,1.0,0.0,0.0,0.0
5376,33.67,26.0,2552.0,8.1839,1.0,0.0,0.0,0.0,0.0
5377,37.84,35.0,2865.0,7.4882,0.0,0.0,0.0,1.0,0.0
5378,37.46,43.0,91.0,15.0001,1.0,0.0,0.0,0.0,0.0
5379,37.57,35.0,520.0,6.4865,0.0,0.0,0.0,0.0,1.0
5380,33.99,52.0,2792.0,3.4312,1.0,0.0,0.0,0.0,0.0
5381,38.02,46.0,66.0,0.536,0.0,1.0,0.0,0.0,0.0
5382,35.42,40.0,1912.0,1.4598,0.0,1.0,0.0,0.0,0.0
5383,33.9,24.0,1723.0,7.0352,1.0,0.0,0.0,0.0,0.0
5384,37.77,52.0,2329.0,3.5114,0.0,0.0,0.0,1.0,0.0
5385,37.99,38.0,523.0,5.5693,0.0,1.0,0.0,0.0,0.0
5386,32.69,8.0,2460.0,4.5662,0.0,0.0,0.0,0.0,1.0
5387,37.09,36.0,1397.0,4.125,0.0,0.0,0.0,0.0,1.0
5388,34.06,52.0,955.0,15.0001,1.0,0.0,0.0,0.0,0.0
5389,34.02,8.0,63.0,7.7197,0.0,1.0,0.0,0.0,0.0
5390,34.11,18.0,6025.0,4.8889,0.0,1.0,0.0,0.0,0.0
5391,33.84,5.0,3559.0,2.6491,1.0,0.0,0.0,0.0,0.0
5392,37.56,15.0,5674.0,8.3996,1.0,0.0,0.0,0.0,0.0
5393,34.26,37.0,1444.0,5.76,1.0,0.0,0.0,0.0,0.0
5394,39.18,19.0,2323.0,3.7426,0.0,1.0,0.0,0.0,0.0
5395,34.07,25.0,7522.0,2.0173,1.0,0.0,0.0,0.0,0.0
5396,33.03,16.0,2852.0,6.3761,1.0,0.0,0.0,0.0,0.0
5397,34.75,33.0,552.0,1.8158,0.0,1.0,0.0,0.0,0.0
5398,34.18,40.0,2079.0,3.0061,1.0,0.0,0.0,0.0,0.0
5399,38.9,21.0,1653.0,1.9727,0.0,1.0,0.0,0.0,0.0
5400,33.97,35.0,1863.0,2.1005,1.0,0.0,0.0,0.0,0.0
5401,37.78,32.0,2916.0,2.5643,0.0,1.0,0.0,0.0,0.0
5402,34.15,26.0,10111.0,10.2292,1.0,0.0,0.0,0.0,0.0
5403,36.57,32.0,1604.0,2.1908,0.0,1.0,0.0,0.0,0.0
5404,34.08,36.0,2433.0,3.2344,1.0,0.0,0.0,0.0,0.0
5405,33.8,32.0,2161.0,4.3036,1.0,0.0,0.0,0.0,0.0
5406,41.81,17.0,3276.0,2.2868,0.0,0.0,0.0,0.0,1.0
5407,36.58,23.0,4911.0,6.777,0.0,0.0,0.0,0.0,1.0
5408,34.58,10.0,2964.0,1.6047,0.0,1.0,0.0,0.0,0.0
5409,33.87,48.0,2258.0,3.765,1.0,0.0,0.0,0.0,0.0
5410,34.32,19.0,3238.0,4.8472,0.0,0.0,0.0,0.0,1.0
5411,38.92,30.0,70.0,4.125,0.0,1.0,0.0,0.0,0.0
5412,34.22,18.0,3117.0,4.6458,1.0,0.0,0.0,0.0,0.0
5413,34.09,5.0,2665.0,2.3568,1.0,0.0,0.0,0.0,0.0
5414,34.63,48.0,1408.0,2.9271,0.0,0.0,0.0,0.0,1.0
5415,34.04,37.0,1470.0,2.006,1.0,0.0,0.0,0.0,0.0
5416,34.22,39.0,3008.0,9.2463,1.0,0.0,0.0,0.0,0.0
5417,32.58,27.0,2511.0,3.1645,0.0,0.0,0.0,0.0,1.0
5418,36.77,48.0,1805.0,2.5804,0.0,1.0,0.0,0.0,0.0
5419,34.06,52.0,2837.0,3.2411,1.0,0.0,0.0,0.0,0.0
5420,33.96,16.0,895.0,12.0088,1.0,0.0,0.0,0.0,0.0
5421,32.68,42.0,2013.0,2.0724,0.0,0.0,0.0,0.0,1.0
5422,38.34,19.0,4187.0,4.5293,0.0,0.0,0.0,1.0,0.0
5423,37.12,17.0,4413.0,6.9772,1.0,0.0,0.0,0.0,0.0
5424,37.1,14.0,5034.0,4.9028,1.0,0.0,0.0,0.0,0.0
5425,37.3,16.0,5684.0,3.1964,1.0,0.0,0.0,0.0,0.0
5426,33.66,22.0,639.0,1.9306,0.0,1.0,0.0,0.0,0.0
5427,34.15,23.0,3204.0,3.9485,0.0,0.0,0.0,0.0,1.0
5428,37.64,14.0,2284.0,3.0921,0.0,1.0,0.0,0.0,0.0
5429,36.61,24.0,2437.0,3.8015,1.0,0.0,0.0,0.0,0.0
